medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,date_of_birth,Age this year,place_of_birth_wikidata_id,place_of_birth,place_of_birth_county_in_wikidata_id,place_of_birth_county,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of,sport
Q111146893,https://en.wikipedia.org/wiki/Steijn_van_Heijningen,Steijn van Heijningen,gold,Q42911949,Netherlands at the 2024 Summer Olympics,Q55,Netherlands,NL,NLD,28/1/1997,27.00,Q1000817,Leiderdorp,Q694,South Holland,Q6581097,male,Q115799683,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,field hockey at the 2024 Summer Olympics – men's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q104834593,https://en.wikipedia.org/wiki/Johannes_Gro%C3%9Fe,Johannes Große,silver,Q114132359,Germany at the 2024 Summer Olympics,Q183,Germany,DE,DEU,7/1/1997,27.00,Q64,Berlin,Q183,Germany,Q6581097,male,Q115799683,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,field hockey at the 2024 Summer Olympics – men's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q44741997,https://en.wikipedia.org/wiki/Sumit_Walmiki,Sumit Walmiki,bronze,Q114344830,India at the 2024 Summer Olympics,Q668,India,IN,IND,20/12/1996,27.00,Q41561,Sonipat,Q2241746,Sonipat district,Q6581097,male,Q115799683,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,field hockey at the 2024 Summer Olympics – men's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q85800653,https://en.wikipedia.org/wiki/Shamsher_Singh_(field_hockey),Shamsher Singh,bronze,Q114344830,India at the 2024 Summer Olympics,Q668,India,IN,IND,29/7/1997,27.00,Q3440891,Attari,Q202822,Amritsar district,Q6581097,male,Q115799683,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,field hockey at the 2024 Summer Olympics – men's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q113016425,https://en.wikipedia.org/wiki/Sukhjeet_Singh,Sukhjeet Singh,bronze,Q114344830,India at the 2024 Summer Olympics,Q668,India,IN,IND,5/12/1996,27.00,Q33377,Jalandhar,Q1817425,Jalandhar District,Q6581097,male,Q115799683,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,field hockey at the 2024 Summer Olympics – men's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q44554938,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9rique_Matla,Frédérique Matla,gold,Q42911949,Netherlands at the 2024 Summer Olympics,Q55,Netherlands,NL,NLD,28/12/1996,27.00,Q9939,Huizen,Q701,North Holland,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q112673059,https://en.wikipedia.org/wiki/Joosje_Burg,Joosje Burg,gold,Q42911949,Netherlands at the 2024 Summer Olympics,Q55,Netherlands,NL,NLD,29/7/1997,27.00,Q12557060,Veghel,Q18655255,Meierijstad,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q58836945,https://en.wikipedia.org/wiki/Marijn_Veen,Marijn Veen,gold,Q42911949,Netherlands at the 2024 Summer Olympics,Q55,Netherlands,NL,NLD,18/11/1996,27.00,Q803,Utrecht,Q776,Utrecht,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q108004329,"https://en.wikipedia.org/wiki/Chen_Yi_(field_hockey,_born_1997)",Chen Yi,silver,Q114672489,China at the 2024 Summer Olympics,Q148,People's Republic of China,CN,CHN,28/1/1997,27.00,NA,NA,NA,NA,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q56043490,https://en.wikipedia.org/wiki/He_Jiangxin,He Jiangxin,silver,Q114672489,China at the 2024 Summer Olympics,Q148,People's Republic of China,CN,CHN,19/8/1997,27.00,Q1209118,Mianzhu,Q425996,Deyang,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q56254339,https://en.wikipedia.org/wiki/Chen_Yang_(field_hockey),Chen Yang,silver,Q114672489,China at the 2024 Summer Olympics,Q148,People's Republic of China,CN,CHN,15/2/1997,27.00,NA,NA,NA,NA,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q22957725,https://en.wikipedia.org/wiki/Sof%C3%ADa_Toccalino,Sofía Toccalino,bronze,Q117834950,Argentina at the 2024 Summer Olympics,Q414,Argentina,AR,ARG,20/3/1997,27.00,Q54107,Luján,Q662536,Luján Partido,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q26131309,https://en.wikipedia.org/wiki/Eugenia_Trinchinetti,Eugenia Trinchinetti,bronze,Q117834950,Argentina at the 2024 Summer Olympics,Q414,Argentina,AR,ARG,17/7/1997,27.00,Q1905080,Victoria,Q751407,Victoria Department,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q26964668,https://en.wikipedia.org/wiki/Jean-Philippe_Mateta,Jean-Philippe Mateta,silver,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,28/6/1997,27.00,Q387630,Sevran,Q979470,Seine-et-Oise,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q57814261,"https://en.wikipedia.org/wiki/Adriana_(footballer,_born_1996)",Adriana,silver,Q113504733,Brazil at the 2024 Summer Olympics,Q155,Brazil,BR,BRA,17/11/1996,27.00,Q2101441,União,Q42722,Piauí,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q24069297,https://en.wikipedia.org/wiki/Gabi_Nunes,Gabi Nunes,silver,Q113504733,Brazil at the 2024 Summer Olympics,Q155,Brazil,BR,BRA,10/3/1997,27.00,Q174,São Paulo,Q175,São Paulo,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q98084380,https://en.wikipedia.org/wiki/Lorena_(footballer),Lorena da Silva Leite,silver,Q113504733,Brazil at the 2024 Summer Olympics,Q155,Brazil,BR,BRA,6/5/1997,27.00,Q1649852,Ituverava,Q175,São Paulo,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q81191297,https://en.wikipedia.org/wiki/Yasmim,Yasmim,silver,Q113504733,Brazil at the 2024 Summer Olympics,Q155,Brazil,BR,BRA,28/10/1996,27.00,Q462218,Governador Valadares,Q39109,Minas Gerais,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q6707639,https://en.wikipedia.org/wiki/Lydia_Ko,Lydia Ko,gold,Q114244700,New Zealand at the 2024 Summer Olympics,Q664,New Zealand,NZ,NZL,24/4/1997,27.00,Q8684,Seoul,Q884,South Korea,Q6581072,female,Q124646840,https://en.wikipedia.org/wiki/Golf_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_individual,Golf at the 2024 Summer Olympics – Women's individual,golf at the 2024 Summer Olympics,golf
Q21294702,https://en.wikipedia.org/wiki/Kaya_Kazuma,Kazuma Kaya,gold,Q114227269,Japan at the 2024 Summer Olympics,Q17,Japan,JP,JPN,19/11/1996,27.00,Q170616,Chiba,Q80011,Chiba Prefecture,Q6581097,male,Q117156645,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_artistic_team_all-around,gymnastics at the 2024 Summer Olympics – men's artistic team all-around,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q24006066,https://en.wikipedia.org/wiki/Artem_Dolgopyat,Artem Dolgopyat,silver,Q113997321,Israel at the 2024 Summer Olympics,Q801,Israel,IL,ISR,16/6/1997,27.00,Q48256,Dnipro,Q103820103,Dnipro Raion,Q6581097,male,Q117156650,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_floor,gymnastics at the 2024 Summer Olympics – men's floor,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q56259916,https://en.wikipedia.org/wiki/Tang_Chia-hung,Tang Chia-hung,bronze,Q114281502,Chinese Taipei at the 2024 Summer Olympics,Q216923,Chinese Taipei,NA,NA,23/9/1996,27.00,Q1867,Taipei,Q865,Taiwan,Q6581097,male,Q117156638,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_horizontal_bar,gymnastics at the 2024 Summer Olympics – men's horizontal bar,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q7520267,https://en.wikipedia.org/wiki/Simone_Biles,Simone Biles,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,14/3/1997,27.00,Q16567,Columbus,Q113237,Franklin County,Q6581072,female,Q117156644,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_artistic_team_all-around,gymnastics at the 2024 Summer Olympics – women's artistic team all-around,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q7520267,https://en.wikipedia.org/wiki/Simone_Biles,Simone Biles,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,14/3/1997,27.00,Q16567,Columbus,Q113237,Franklin County,Q6581072,female,Q117156642,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_artistic_individual_all-around,gymnastics at the 2024 Summer Olympics – women's artistic individual all-around,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q7520267,https://en.wikipedia.org/wiki/Simone_Biles,Simone Biles,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,14/3/1997,27.00,Q16567,Columbus,Q113237,Franklin County,Q6581072,female,Q117156647,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_vault,gymnastics at the 2024 Summer Olympics – women's vault,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q7520267,https://en.wikipedia.org/wiki/Simone_Biles,Simone Biles,silver,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,14/3/1997,27.00,Q16567,Columbus,Q113237,Franklin County,Q6581072,female,Q117156649,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_floor,gymnastics at the 2024 Summer Olympics – women's floor,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q24033989,https://en.wikipedia.org/wiki/Emil_Nielsen_(handballer),Emil Nielsen,gold,Q42911725,Denmark at the 2024 Summer Olympics,Q35,Denmark,DK,DNK,10/3/1997,27.00,Q25319,Aarhus,Q240262,Aarhus Municipality,Q6581097,male,Q121704904,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,handball at the 2024 Summer Olympics – men's tournament,handball at the 2024 Summer Olympics,handball
Q42319564,https://en.wikipedia.org/wiki/Aleix_G%C3%B3mez,Aleix Gómez,bronze,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,7/5/1997,27.00,Q12258,Sabadell,Q13948,Vallès Occidental,Q6581097,male,Q121704904,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,handball at the 2024 Summer Olympics – men's tournament,handball at the 2024 Summer Olympics,handball
Q27978219,https://en.wikipedia.org/wiki/Daniel_Dujshebaev,Daniel Dujshebaev,bronze,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,4/7/1997,27.00,Q12233,Santander,Q3946,Cantabria,Q6581097,male,Q121704904,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,handball at the 2024 Summer Olympics – men's tournament,handball at the 2024 Summer Olympics,handball
Q42318929,https://en.wikipedia.org/wiki/Kauldi_Odriozola,Kauldi Odriozola,bronze,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,7/1/1997,27.00,Q229659,Zumaia,Q2655347,Urola Kosta,Q6581097,male,Q121704904,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,handball at the 2024 Summer Olympics – men's tournament,handball at the 2024 Summer Olympics,handball
Q28803922,https://en.wikipedia.org/wiki/Orlane_Kanor,Orlane Kanor,silver,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,16/7/1997,27.00,Q13636,Les Abymes,Q702083,arrondissement of Pointe-à-Pitre,Q6581072,female,Q121705755,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,handball at the 2024 Summer Olympics – women's tournament,handball at the 2024 Summer Olympics,handball
Q17685861,https://en.wikipedia.org/wiki/Hifumi_Abe,Hifumi Abe,gold,Q114227269,Japan at the 2024 Summer Olympics,Q17,Japan,JP,JPN,9/8/1997,27.00,Q48320,Kobe,Q130290,Hyogo Prefecture,Q6581097,male,Q116828864,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_66_kg,judo at the 2024 Summer Olympics – men's 66 kg,judo at the 2024 Summer Olympics,judo
Q29523634,https://en.wikipedia.org/wiki/Hidayet_Heydarov,Hidayet Heydarov,gold,Q117052969,Azerbaijan at the 2024 Summer Olympics,Q227,Azerbaijan,AZ,AZE,27/7/1997,27.00,Q484706,Karaganda,Q485429,Karaganda Region,Q6581097,male,Q116828889,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_73_kg,judo at the 2024 Summer Olympics – men's 73 kg,judo at the 2024 Summer Olympics,judo
Q106602185,https://en.wikipedia.org/wiki/Temur_Rakhimov,Temur Rakhimov,bronze,Q122974265,Tajikistan at the 2024 Summer Olympics,Q863,Tajikistan,TJ,TJK,8/7/1997,27.00,Q9365,Dushanbe,Q863,Tajikistan,Q6581097,male,Q116828942,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_%2B100_kg,judo at the 2024 Summer Olympics – men's +100 kg,judo at the 2024 Summer Olympics,judo
Q62018721,https://en.wikipedia.org/wiki/Andreja_Le%C5%A1ki,Andreja Leški,gold,Q42911735,Slovenia at the 2024 Summer Olympics,Q215,Slovenia,SI,SVN,8/1/1997,27.00,Q1015,Koper,Q556203,City Municipality of Koper,Q6581072,female,Q116829563,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_63_kg,judo at the 2024 Summer Olympics – women's 63 kg,judo at the 2024 Summer Olympics,judo
Q52768029,https://en.wikipedia.org/wiki/Michaela_Polleres,Michaela Polleres,bronze,Q117079051,Austria at the 2024 Summer Olympics,Q40,Austria,AT,AUT,15/7/1997,27.00,Q265948,Neunkirchen,Q694386,Neunkirchen District,Q6581072,female,Q116829576,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_70_kg,judo at the 2024 Summer Olympics – women's 70 kg,judo at the 2024 Summer Olympics,judo
Q106728257,https://en.wikipedia.org/wiki/Gabriella_Willems,Gabriella Willems,bronze,Q114401502,Belgium at the 2024 Summer Olympics,Q31,Belgium,BE,BEL,1/7/1997,27.00,Q3992,Liège,Q94000,Arrondissement of Liège,Q6581072,female,Q116829576,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_70_kg,judo at the 2024 Summer Olympics – women's 70 kg,judo at the 2024 Summer Olympics,judo
Q22921561,https://en.wikipedia.org/wiki/Marie-%C3%88ve_Gahi%C3%A9,Marie-Ève Gahié,gold,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,27/11/1996,27.00,Q90,Paris,Q16665915,Grand Paris,Q6581072,female,Q116829973,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Mixed_team,judo at the 2024 Summer Olympics – mixed team event,judo at the 2024 Summer Olympics,judo
Q17685861,https://en.wikipedia.org/wiki/Hifumi_Abe,Hifumi Abe,silver,Q114227269,Japan at the 2024 Summer Olympics,Q17,Japan,JP,JPN,9/8/1997,27.00,Q48320,Kobe,Q130290,Hyogo Prefecture,Q6581097,male,Q116829973,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Mixed_team,judo at the 2024 Summer Olympics – mixed team event,judo at the 2024 Summer Olympics,judo
Q61711966,https://en.wikipedia.org/wiki/Simon_van_Dorp,Simon van Dorp,bronze,Q42911949,Netherlands at the 2024 Summer Olympics,Q55,Netherlands,NL,NLD,10/4/1997,27.00,Q727,Amsterdam,Q9899,Amsterdam,Q6581097,male,Q116820624,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_single_sculls,rowing at the 2024 Summer Olympics – men's single sculls,rowing at the 2024 Summer Olympics,rowing
Q100954939,https://en.wikipedia.org/wiki/Melvin_Twellaar,Melvin Twellaar,silver,Q42911949,Netherlands at the 2024 Summer Olympics,Q55,Netherlands,NL,NLD,23/12/1996,27.00,Q1824099,Den Horn,Q30011757,Westerkwartier,Q6581097,male,Q116820660,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_double_sculls,rowing at the 2024 Summer Olympics – men's double sculls,rowing at the 2024 Summer Olympics,rowing
Q47465406,https://en.wikipedia.org/wiki/Giacomo_Gentili,Giacomo Gentili,silver,Q114244642,Italy at the 2024 Summer Olympics,Q38,Italy,IT,ITA,3/7/1997,27.00,Q6231,Cremona,Q16163,Province of Cremona,Q6581097,male,Q116820680,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_quadruple_sculls,rowing at the 2024 Summer Olympics – men's quadruple sculls,rowing at the 2024 Summer Olympics,rowing
Q107649652,https://en.wikipedia.org/wiki/Justin_Best,Justin Best,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,17/8/1997,27.00,Q1181684,Kennett Square,Q27840,Chester County,Q6581097,male,Q116820673,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,rowing at the 2024 Summer Olympics – men's four,rowing at the 2024 Summer Olympics,rowing
Q107736647,https://en.wikipedia.org/wiki/Michael_Grady,Michael Grady,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,22/10/1996,27.00,Q1342,Pittsburgh,Q156291,Allegheny County,Q6581097,male,Q116820673,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,rowing at the 2024 Summer Olympics – men's four,rowing at the 2024 Summer Olympics,rowing
Q107404393,https://en.wikipedia.org/wiki/Charles_Elwes,Charles Elwes,gold,Q42911977,Great Britain at the 2024 Summer Olympics,Q145,United Kingdom,GB,GBR,15/7/1997,27.00,Q2296366,Randburg,Q2346838,City of Johannesburg Metropolitan Municipality,Q6581097,male,Q116820691,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_eight,rowing at the 2024 Summer Olympics – men's eight,rowing at the 2024 Summer Olympics,rowing
Q61722216,https://en.wikipedia.org/wiki/Fintan_McCarthy,Fintan McCarthy,gold,Q114244837,Ireland at the 2024 Summer Olympics,Q27,Republic of Ireland,IE,IRL,23/11/1996,27.00,Q1930746,Skibbereen,Q162475,County Cork,Q6581097,male,Q116820672,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,rowing at the 2024 Summer Olympics – men's lightweight double sculls,rowing at the 2024 Summer Olympics,rowing
